,unit_name,date,unit_work,unit_parks,unit_retail,unit_grocery,unit_transit,unit_residential,subunit_name,subunit_work,subunit_parks,subunit_retail,subunit_grocery,subunit_transit,subunit_residential
933,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Allegan County,-0.39,-0.21,-0.49,-0.17,-0.36,0.12
934,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Alpena County,-0.31,,-0.43,-0.17,,
935,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Antrim County,-0.43,,-0.75,-0.2,,
936,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Arenac County,-0.36,,-0.41,,,
937,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Baraga County,-0.57,,,-0.44,,
938,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Barry County,-0.4,,-0.55,,,0.25
939,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Bay County,-0.37,-0.23,-0.55,-0.25,,0.11
940,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Benzie County,-0.39,,-0.44,,,
941,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Berrien County,-0.38,0.31,-0.5,-0.22,-0.37,0.11
942,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Branch County,-0.28,,-0.52,-0.36,,0.22
943,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Calhoun County,-0.42,-0.13,-0.53,-0.24,-0.3,0.11
944,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Cass County,-0.38,,-0.55,-0.15,,0.22
945,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Charlevoix County,-0.4,-0.34,-0.54,-0.2,,
946,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Cheboygan County,-0.37,,-0.45,-0.14,,
947,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Chippewa County,-0.44,-0.47,-0.63,,,
948,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Clare County,-0.35,,-0.61,-0.17,,
949,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Clinton County,-0.38,,-0.59,-0.36,-0.54,0.28
950,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Crawford County,-0.39,,-0.55,-0.4,,
951,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Delta County,-0.29,,-0.47,-0.24,,
952,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Dickinson County,-0.27,,-0.38,-0.13,,
953,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Eaton County,-0.38,,-0.59,-0.35,,0.12
954,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Emmet County,-0.49,,-0.6,-0.32,,
955,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Genesee County,-0.45,,-0.55,-0.25,-0.48,0.12
956,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Gladwin County,-0.41,,-0.77,,,
957,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Gogebic County,-0.45,,-0.53,-0.35,,
958,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Grand Traverse County,-0.43,,-0.6,-0.3,-0.69,0.15
959,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Gratiot County,-0.32,,-0.5,-0.31,,0.21
960,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Hillsdale County,-0.38,,-0.48,-0.22,,0.24
961,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Houghton County,-0.44,-0.59,-0.61,-0.27,,
962,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Huron County,-0.29,,-0.42,,,
963,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Ingham County,-0.41,0.13,-0.64,-0.31,-0.63,0.14
964,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Ionia County,-0.39,,-0.52,-0.24,-0.47,0.24
965,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Iosco County,-0.39,,-0.42,,,
966,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Iron County,-0.39,,-0.58,-0.14,,
967,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Isabella County,-0.47,,-0.62,-0.36,,0.24
968,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Jackson County,-0.42,,-0.54,-0.23,-0.41,0.11
969,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Kalamazoo County,-0.4,0.15,-0.61,-0.34,-0.56,0.12
970,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Kalkaska County,-0.42,,-0.73,-0.11,,
971,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Kent County,-0.44,-0.26,-0.65,-0.31,-0.68,0.13
972,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Lake County,-0.47,,-0.56,,,
973,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Lapeer County,-0.46,-0.38,-0.52,-0.3,,0.27
974,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Leelanau County,-0.49,,-0.67,-0.12,,
975,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Lenawee County,-0.42,,-0.55,-0.23,,0.11
976,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Livingston County,-0.46,0.11,-0.65,-0.29,,0.12
977,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Luce County,,0.8,,,,
978,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Mackinac County,-0.52,,-0.71,-0.39,,
979,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Macomb County,-0.48,,-0.59,-0.3,-0.33,0.13
980,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Manistee County,-0.4,,-0.71,-0.17,,
981,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Marquette County,-0.37,-0.4,-0.61,-0.39,,0.21
982,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Mason County,-0.43,,-0.48,-0.24,,
983,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Mecosta County,-0.37,,-0.46,-0.18,,0.2
984,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Menominee County,-0.23,,-0.47,-0.35,,
985,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Midland County,-0.4,-0.15,-0.55,-0.27,,0.27
986,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Missaukee County,-0.39,0.8,,,,
987,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Monroe County,-0.34,0.52,-0.54,-0.3,-0.21,0.11
988,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Montcalm County,-0.29,,-0.46,-0.17,,0.22
989,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Montmorency County,-0.4,,-0.54,-0.14,,
990,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Muskegon County,-0.4,0.15,-0.52,-0.22,,0.11
991,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Newaygo County,-0.34,0.4,-0.49,-0.13,,0.23
992,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Oakland County,-0.5,0.31,-0.65,-0.35,-0.5,0.14
993,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Oceana County,-0.35,-0.26,-0.69,,,
994,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Ogemaw County,-0.45,,-0.47,-0.14,,
995,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Ontonagon County,,0.8,,,,
996,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Osceola County,-0.42,,-0.66,,,
997,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Oscoda County,-0.43,,-0.74,-0.12,,
998,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Otsego County,-0.41,,-0.58,-0.36,,
999,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Ottawa County,-0.48,0.33,-0.57,-0.32,-0.2,0.13
1000,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Presque Isle County,-0.38,,-0.63,-0.19,,
1001,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Roscommon County,-0.43,-0.38,-0.45,,,
1002,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Saginaw County,-0.43,-0.1,-0.6,-0.24,-0.61,0.12
1003,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Sanilac County,-0.39,,-0.38,,,0.12
1004,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Schoolcraft County,-0.44,-0.51,-0.8,-0.37,,
1005,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Shiawassee County,-0.34,,-0.51,-0.25,,0.24
1006,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,St. Clair County,-0.37,0.38,-0.5,-0.3,-0.32,0.11
1007,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,St. Joseph County,-0.39,,-0.44,-0.31,,0.23
1008,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Tuscola County,-0.37,,-0.47,-0.19,,0.23
1009,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Van Buren County,-0.3,,-0.43,-0.24,,0.23
1010,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Washtenaw County,-0.53,0.53,-0.65,-0.48,-0.49,0.15
1011,Michigan,2020-03-29,-0.43,0.15,-0.58,-0.28,-0.55,0.12,Wayne County,-0.45,0.24,-0.57,-0.25,-0.61,0.13
1012,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Aitkin County,-0.41,-0.65,-0.63,-0.46,,
1013,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Anoka County,-0.39,0.12,-0.55,-0.34,-0.45,0.15
1014,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Becker County,-0.35,,-0.51,-0.21,,0.16
1015,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Beltrami County,-0.36,,-0.52,-0.29,,0.18
1016,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Benton County,-0.31,,-0.58,-0.33,,0.18
1017,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Big Stone County,-0.35,,,,,
1018,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Blue Earth County,-0.35,-0.4,-0.65,-0.38,,0.2
1019,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Brown County,-0.19,,-0.31,-0.39,,
1020,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Carlton County,-0.26,,-0.57,-0.45,,0.11
1021,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Carver County,-0.46,-0.41,-0.53,-0.39,,0.24
1022,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Cass County,-0.45,-0.18,-0.67,-0.22,,
1023,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Chippewa County,-0.25,,-0.31,,,
1024,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Chisago County,-0.35,-0.33,-0.72,-0.41,,0.2
1025,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Clay County,-0.34,,-0.44,-0.25,,0.2
1026,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Clearwater County,-0.38,,-0.35,-0.34,,
1027,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Cook County,-0.46,,-0.78,-0.47,,
1028,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Cottonwood County,-0.24,,-0.74,,,
1029,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Crow Wing County,-0.37,-0.33,-0.55,-0.31,,0.16
1030,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Dakota County,-0.41,-0.16,-0.57,-0.37,-0.43,0.15
1031,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Dodge County,-0.3,,-0.71,-0.35,,
1032,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Douglas County,-0.35,-0.47,-0.56,-0.38,-0.2,0.17
1033,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Faribault County,-0.18,,-0.59,-0.31,,
1034,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Fillmore County,-0.28,,-0.74,-0.25,,
1035,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Freeborn County,-0.32,,-0.47,-0.29,-0.2,0.15
1036,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Goodhue County,-0.39,-0.2,-0.49,-0.38,,0.18
1037,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Grant County,-0.23,,,,,
1038,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Hennepin County,-0.44,-0.17,-0.64,-0.37,-0.74,0.16
1039,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Houston County,-0.28,,-0.85,-0.3,,
1040,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Hubbard County,-0.44,,-0.45,-0.32,,
1041,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Isanti County,-0.32,-0.36,-0.53,-0.4,,0.17
1042,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Itasca County,-0.26,,-0.54,-0.29,,0.17
1043,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Jackson County,-0.27,0.8,,,,
1044,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Kanabec County,-0.38,,-0.59,-0.39,,
1045,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Kandiyohi County,-0.29,,-0.51,-0.25,,0.16
1046,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Koochiching County,-0.29,,-0.44,-0.32,,
1047,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Lac qui Parle County,-0.2,,,,,
1048,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Lake County,-0.31,-0.5,-0.81,-0.48,,
1049,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Lake of the Woods County,,0.8,,,,
1050,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Le Sueur County,-0.33,,-0.22,-0.22,,0.17
1051,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Lincoln County,-0.26,,,,,
1052,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Lyon County,-0.25,,-0.51,-0.33,,
1053,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Mahnomen County,-0.52,,,,,
1054,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Marshall County,-0.29,,,,,
1055,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Martin County,-0.26,,-0.55,-0.27,,
1056,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,McLeod County,-0.25,,-0.49,-0.31,,0.16
1057,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Meeker County,-0.32,,-0.4,-0.49,,
1058,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Mille Lacs County,-0.39,,-0.49,-0.3,,0.11
1059,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Morrison County,-0.27,-0.61,-0.49,-0.37,,0.13
1060,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Mower County,-0.25,,-0.48,-0.37,,0.18
1061,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Murray County,-0.22,0.8,,,,
1062,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Nicollet County,-0.33,,-0.64,-0.43,,0.2
1063,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Nobles County,-0.22,,-0.49,-0.2,-0.45,
1064,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Norman County,-0.23,,,,,
1065,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Olmsted County,-0.4,-0.13,-0.62,-0.35,-0.57,0.15
1066,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Otter Tail County,-0.3,,-0.45,-0.15,,0.15
1067,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Pennington County,-0.4,,-0.39,-0.21,,
1068,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Pine County,-0.53,-0.47,-0.56,-0.58,,0.1
1069,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Pipestone County,-0.26,,-0.64,-0.2,,
1070,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Polk County,-0.29,,-0.55,-0.28,,0.15
1071,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Pope County,-0.33,0.8,,,,
1072,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Ramsey County,-0.42,-0.29,-0.64,-0.34,-0.43,0.15
1073,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Redwood County,-0.38,,-0.49,,,
1074,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Renville County,-0.22,0.8,,,,
1075,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Rice County,-0.39,-0.48,-0.51,-0.28,-0.43,0.18
1076,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Rock County,-0.26,,-0.65,,,
1077,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Roseau County,-0.49,,-0.73,-0.26,,
1078,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Scott County,-0.42,-0.19,-0.55,-0.41,,0.15
1079,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Sherburne County,-0.38,-0.42,-0.5,-0.37,,0.2
1080,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Sibley County,-0.18,0.8,,,,
1081,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,St. Louis County,-0.37,-0.35,-0.64,-0.41,-0.56,0.14
1082,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Stearns County,-0.36,-0.53,-0.61,-0.37,-0.62,0.14
1083,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Steele County,-0.33,-0.6,-0.53,-0.27,-0.44,0.19
1084,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Stevens County,-0.28,,-0.63,-0.26,,
1085,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Swift County,-0.23,,-0.29,-0.27,,
1086,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Todd County,-0.28,,-0.46,-0.2,,
1087,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Wabasha County,-0.28,,-0.75,-0.25,,
1088,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Wadena County,-0.28,,-0.46,-0.27,,
1089,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Waseca County,-0.21,,-0.4,-0.45,,
1090,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Washington County,-0.4,,-0.55,-0.39,-0.38,0.16
1091,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Watonwan County,,0.8,,,,
1092,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Wilkin County,-0.28,,,,,
1093,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Winona County,-0.23,,-0.52,-0.35,-0.49,0.2
1094,Minnesota,2020-03-29,-0.38,-0.16,-0.58,-0.35,-0.64,0.14,Wright County,-0.35,-0.25,-0.55,-0.37,,0.15
1095,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Adams County,-0.34,,-0.33,-0.1,,
1096,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Alcorn County,-0.28,,-0.32,,,
1097,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Amite County,-0.33,,-0.34,-0.13,,
1098,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Attala County,-0.2,,-0.1,0.11,,
1099,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Benton County,-0.23,,,,,
1100,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Bolivar County,-0.24,,-0.15,,,
1101,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Calhoun County,-0.32,,-0.3,,,
1102,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Carroll County,-0.33,,,,,
1103,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Chickasaw County,-0.35,,-0.18,-0.16,,
1104,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Claiborne County,,0.8,,,,
1105,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Clarke County,-0.25,,-0.31,-0.1,,
1106,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Clay County,-0.33,,-0.24,,-0.34,
1107,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Coahoma County,-0.43,,-0.19,0.18,,
1108,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Copiah County,-0.15,,-0.19,,,
1109,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Covington County,-0.29,,-0.32,,,
1110,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,DeSoto County,-0.34,0.5,-0.37,,-0.25,0.1
1111,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Forrest County,-0.3,,-0.32,,-0.27,0.13
1112,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,George County,-0.28,,-0.28,,,
1113,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Greene County,-0.23,,,-0.1,,
1114,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Grenada County,-0.15,,-0.14,0.1,,
1115,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Hancock County,-0.4,,-0.22,,,0.16
1116,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Harrison County,-0.44,0.51,-0.39,-0.13,-0.41,0.1
1117,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Hinds County,-0.29,0.1,-0.28,,,
1118,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Holmes County,-0.3,,,0.13,,
1119,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Humphreys County,-0.3,,,,,
1120,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Itawamba County,-0.28,,-0.33,0.14,,
1121,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Jackson County,-0.38,0.19,-0.28,,-0.38,0.1
1122,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Jasper County,-0.18,,-0.22,,,
1123,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Jefferson Davis County,-0.34,,,,,
1124,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Jones County,-0.28,,-0.24,,,0.11
1125,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Kemper County,-0.26,,,,,
1126,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Lafayette County,-0.35,,-0.46,-0.21,,0.1
1127,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Lamar County,-0.25,,-0.52,-0.11,-0.44,0.14
1128,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Lauderdale County,-0.35,,-0.38,-0.14,-0.29,0.14
1129,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Lawrence County,-0.3,,,,,
1130,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Leake County,-0.26,,-0.21,-0.23,,
1131,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Lee County,-0.33,,-0.46,-0.12,-0.26,0.19
1132,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Leflore County,-0.15,,,,,
1133,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Lincoln County,-0.25,,-0.22,-0.13,,
1134,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Lowndes County,-0.28,,-0.33,,-0.39,0.13
1135,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Madison County,-0.37,0.45,-0.33,-0.11,-0.45,0.21
1136,Mississippi,2020-03-29,-0.3,0.27,-0.32,,-0.29,,Marion County,-0.15,,-0.17,,,
